pref,city,genre_name,count,ratio,user_num
宮城県,名取市,バイキングレストラン,10,3.0067501540959454e-05,332585
宮城県,名取市,毛糸屋,11,3.30742516950554e-05,332585
宮城県,名取市,おでん屋,16,4.8108002465535128e-05,332585
宮城県,名取市,浄化槽清掃,16,4.8108002465535128e-05,332585
宮城県,名取市,ペット霊園・葬祭,3,9.020250462287837e-06,332585
宮城県,名取市,公民館,663,0.001993475352165612,332585
宮城県,名取市,宝石・貴金属店,309,0.0009290857976156471,332585
宮城県,名取市,ビルメンテナンス,4380,0.01316956567494024,332585
宮城県,名取市,高等学校,1067,0.0032082024144203737,332585
宮城県,名取市,フィットネスクラブ,640,0.0019243200986214051,332585
宮城県,名取市,労働金庫,78,0.00023452651201948373,332585
宮城県,名取市,家事サービス,21,6.3141753236014859e-05,332585
宮城県,名取市,海運仲立,23,6.9155253544206746e-05,332585
宮城県,名取市,バイオリン教室,36,0.00010824300554745403,332585
宮城県,名取市,すし屋,1221,0.0036712419381511492,332585
宮城県,名取市,厚生労働省,59,0.00017739825909166078,332585
宮城県,名取市,舞踊教室,4,1.2027000616383782e-05,332585
宮城県,名取市,乾物販売,6,1.8040500924575674e-05,332585
宮城県,名取市,劇団,6,1.8040500924575674e-05,332585
宮城県,名取市,スナック,1979,0.0059503585549558757,332585
宮城県,名取市,甘味処,37,0.00011124975570154998,332585
宮城県,名取市,職業訓練施設,16,4.8108002465535128e-05,332585
宮城県,名取市,福祉事務所,5,1.5033750770479727e-05,332585
宮城県,名取市,鍼・灸,174,0.00052317452681269454,332585
宮城県,名取市,運転代行,33,9.9222755085166193e-05,332585
宮城県,名取市,循環器科・循環器内科,181,0.00054422177789136613,332585
宮城県,名取市,保養所,40,0.00012027000616383782,332585
宮城県,名取市,舞踏団,36,0.00010824300554745403,332585
宮城県,名取市,各種保険,3302,0.0099282890088248123,332585
宮城県,名取市,宅配ピザ,18,5.4121502773727015e-05,332585
宮城県,名取市,飲食料品販売,1677,0.0050423200084189004,332585
宮城県,名取市,たばこ・喫煙具専門店,437,0.0013139498173399282,332585
宮城県,名取市,書道教室,56,0.00016837800862937294,332585
宮城県,名取市,小児科,800,0.0024054001232767562,332585
宮城県,名取市,演芸場,7,2.1047251078671617e-05,332585
宮城県,名取市,情報提供サービス,205,0.00061638378158966882,332585
宮城県,名取市,レコード・ＣＤ制作,14,4.2094502157343235e-05,332585
宮城県,名取市,中古ＣＤ・ＤＶＤ店,22,6.61485033901108e-05,332585
宮城県,名取市,自動車整備,3038,0.0091345069681434826,332585
宮城県,名取市,靴修理,143,0.00042996527203572021,332585
宮城県,名取市,体育館,69,0.00020746576063262022,332585
宮城県,名取市,燃料店,1976,0.0059413383044935883,332585
宮城県,名取市,特別支援学校,178,0.00053520152742907829,332585
宮城県,名取市,寝具店,277,0.00083286979268457691,332585
宮城県,名取市,たこ焼き店,148,0.00044499902280619992,332585
宮城県,名取市,清掃サービス,1463,0.0043988754754423678,332585
宮城県,名取市,仕出し料理,100,0.00030067501540959453,332585
宮城県,名取市,宗教団体,779,0.0023422583700407414,332585
宮城県,名取市,インターネットサポート,675,0.0020295563540147633,332585
宮城県,名取市,うどん店,555,0.0016687463355232496,332585
宮城県,名取市,接骨・整骨・整復,2416,0.0072643083722958041,332585
宮城県,名取市,広東料理店,21,6.3141753236014859e-05,332585
宮城県,名取市,同業団体,3018,0.0090743719650615631,332585
宮城県,名取市,サッカー場・フットサルコート,71,0.00021347926094081212,332585
宮城県,名取市,パーティ企画,3,9.020250462287837e-06,332585
宮城県,名取市,皮膚科,605,0.0018190838432280471,332585
宮城県,名取市,柔道場,2,6.013500308191891e-06,332585
宮城県,名取市,デイサービス,758,0.0022791166168047265,332585
宮城県,名取市,中等教育学校,6,1.8040500924575674e-05,332585
宮城県,名取市,消毒サービス,191,0.00057428927943232555,332585
宮城県,名取市,薬剤師会,3,9.020250462287837e-06,332585
宮城県,名取市,洋菓子屋,1662,0.0049972187561074617,332585
宮城県,名取市,金物販売,33,9.9222755085166193e-05,332585
宮城県,名取市,法務省,36,0.00010824300554745403,332585
宮城県,名取市,中古車販売店,1579,0.004747658493317498,332585
宮城県,名取市,回転ずし,815,0.0024505013755881954,332585
宮城県,名取市,貸ふとん,13,3.9087752003247291e-05,332585
宮城県,名取市,配達飲食サービス,382,0.0011485785588646511,332585
宮城県,名取市,ウィークリーマンション賃貸,58,0.00017439150893756484,332585
宮城県,名取市,精神科・神経科,509,0.0015304358284348363,332585
宮城県,名取市,斡旋,8,2.4054001232767564e-05,332585
宮城県,名取市,自動車ガラス修理,5,1.5033750770479727e-05,332585
宮城県,名取市,動物病院,1444,0.004341747222514545,332585
宮城県,名取市,電気通信関連サービス,27,8.1182254160590519e-05,332585
宮城県,名取市,自動車中古部品販売,63,0.00018942525970804455,332585
宮城県,名取市,スーパー銭湯,512,0.0015394560788971241,332585
宮城県,名取市,美術館,74,0.00022249951140309996,332585
宮城県,名取市,人間ドック・各種専門ドック,206,0.00061939053174376473,332585
宮城県,名取市,米屋,322,0.00096817354961889447,332585
宮城県,名取市,グループホーム,260,0.0007817550400649458,332585
宮城県,名取市,司会業,1,3.0067501540959455e-06,332585
宮城県,名取市,テニス教室,73,0.00021949276124900402,332585
宮城県,名取市,魚屋,1326,0.0039869507043312239,332585
宮城県,名取市,上海料理店,3,9.020250462287837e-06,332585
宮城県,名取市,着物着付教室,49,0.00014733075755070133,332585
宮城県,名取市,コインランドリー,384,0.0011545920591728431,332585
宮城県,名取市,自動車鈑金・塗装,1372,0.0041252612114196369,332585
宮城県,名取市,専門サービス,1004,0.0030187771547123292,332585
宮城県,名取市,住宅販売店,972,0.0029225611497812587,332585
宮城県,名取市,歯科口腔外科,139,0.00041793827141933641,332585
宮城県,名取市,旅行用品店,14,4.2094502157343235e-05,332585
